code,comorbidity
M12031,AUTOIMMUNE
M12032,AUTOIMMUNE
M12039,AUTOIMMUNE
M12041,AUTOIMMUNE
M12042,AUTOIMMUNE
M12049,AUTOIMMUNE
M12051,AUTOIMMUNE
M12052,AUTOIMMUNE
M12059,AUTOIMMUNE
M12061,AUTOIMMUNE
M12062,AUTOIMMUNE
M12069,AUTOIMMUNE
M12071,AUTOIMMUNE
M12072,AUTOIMMUNE
M12079,AUTOIMMUNE
M1208,AUTOIMMUNE
M1209,AUTOIMMUNE
M300,AUTOIMMUNE
M301,AUTOIMMUNE
M302,AUTOIMMUNE
M303,AUTOIMMUNE
M308,AUTOIMMUNE
M310,AUTOIMMUNE
M311,AUTOIMMUNE
M3110,AUTOIMMUNE
M3111,AUTOIMMUNE
M3119,AUTOIMMUNE
M312,AUTOIMMUNE
M3130,AUTOIMMUNE
M3131,AUTOIMMUNE
M314,AUTOIMMUNE
M315,AUTOIMMUNE
M316,AUTOIMMUNE
M317,AUTOIMMUNE
M318,AUTOIMMUNE
M319,AUTOIMMUNE
M320,AUTOIMMUNE
M3210,AUTOIMMUNE
M3211,VALVE_AUTOIMMUNE
M3212,AUTOIMMUNE
M3213,AUTOIMMUNE
M3214,AUTOIMMUNE
M3215,AUTOIMMUNE
M3219,AUTOIMMUNE
M328,AUTOIMMUNE
M329,AUTOIMMUNE
M3300,AUTOIMMUNE
M3301,AUTOIMMUNE
M3302,AUTOIMMUNE
M3303,AUTOIMMUNE
M3309,AUTOIMMUNE
M3310,AUTOIMMUNE
M3311,AUTOIMMUNE
M3312,AUTOIMMUNE
M3313,AUTOIMMUNE
M3319,AUTOIMMUNE
M3320,AUTOIMMUNE
M3321,AUTOIMMUNE
M3322,AUTOIMMUNE
M3329,AUTOIMMUNE
M3390,AUTOIMMUNE
M3391,AUTOIMMUNE
M3392,AUTOIMMUNE
M3393,AUTOIMMUNE
M3399,AUTOIMMUNE
M340,AUTOIMMUNE
M341,AUTOIMMUNE
M342,AUTOIMMUNE
M3481,AUTOIMMUNE
M3482,AUTOIMMUNE
M3483,AUTOIMMUNE
M3489,AUTOIMMUNE
M349,AUTOIMMUNE
M3500,AUTOIMMUNE
M3501,AUTOIMMUNE
M3502,AUTOIMMUNE
M3503,AUTOIMMUNE
M3504,AUTOIMMUNE
M3505,AUTOIMMUNE
M3506,AUTOIMMUNE
M3507,AUTOIMMUNE
M3508,AUTOIMMUNE
M3509,AUTOIMMUNE
M350A,AUTOIMMUNE
M350B,AUTOIMMUNE
M350C,AUTOIMMUNE
M351,AUTOIMMUNE
M352,AUTOIMMUNE
M353,AUTOIMMUNE
M355,AUTOIMMUNE
M356,AUTOIMMUNE
M358,AUTOIMMUNE
M3581,AUTOIMMUNE
M3589,AUTOIMMUNE
M359,AUTOIMMUNE
M360,AUTOIMMUNE
M361,AUTOIMMUNE
M368,AUTOIMMUNE
M450,AUTOIMMUNE
M451,AUTOIMMUNE
M452,AUTOIMMUNE
M453,AUTOIMMUNE
M454,AUTOIMMUNE
M455,AUTOIMMUNE
M456,AUTOIMMUNE
M457,AUTOIMMUNE
M458,AUTOIMMUNE
M459,AUTOIMMUNE
M45A0,AUTOIMMUNE
M45A1,AUTOIMMUNE
M45A2,AUTOIMMUNE
M45A3,AUTOIMMUNE
M45A4,AUTOIMMUNE
M45A5,AUTOIMMUNE
M45A6,AUTOIMMUNE
M45A7,AUTOIMMUNE
M45A8,AUTOIMMUNE
M45AB,AUTOIMMUNE
N183,RENLFL_MOD
N1830,RENLFL_MOD
N1831,RENLFL_MOD
N1832,RENLFL_MOD
N184,RENLFL_SEV
N185,RENLFL_SEV
N186,RENLFL_SEV
N189,RENLFL_MOD
N19,RENLFL_MOD
O10011,HTN_UNCX
O10012,HTN_UNCX
O10013,HTN_UNCX
O10019,HTN_UNCX
O1002,HTN_UNCX
O1003,HTN_UNCX
O10111,HTN_CX
O10112,HTN_CX
O10113,HTN_CX
O10119,HTN_CX
O1012,HTN_CX
O1013,HTN_CX
O10211,HTN_CX
O10212,HTN_CX
O10213,HTN_CX
O10219,HTN_CX
O1022,HTN_CX
O1023,HTN_CX
O10311,HTN_CX
O10312,HTN_CX
O10313,HTN_CX
O10319,HTN_CX
O1032,HTN_CX
O1033,HTN_CX
O10411,HTN_CX
O10412,HTN_CX
O10413,HTN_CX
O10419,HTN_CX
O1042,HTN_CX
O1043,HTN_CX
O10911,HTN_CX
O10912,HTN_CX
O10913,HTN_CX
O10919,HTN_CX
O1092,HTN_CX
O1093,HTN_CX
O111,HTN_CX
O112,HTN_CX
O113,HTN_CX
O114,HTN_CX
O115,HTN_CX
O119,HTN_CX
O161,HTN_CX
O162,HTN_CX
O163,HTN_CX
O164,HTN_CX
O165,HTN_CX
O169,HTN_CX
O24011,DIAB_UNCX
O24012,DIAB_UNCX
O24013,DIAB_UNCX
O24019,DIAB_UNCX
O2402,DIAB_UNCX
O2403,DIAB_UNCX
O24111,DIAB_UNCX
O24112,DIAB_UNCX
O24113,DIAB_UNCX
O24119,DIAB_UNCX
O2412,DIAB_UNCX
O2413,DIAB_UNCX
O24311,DIAB_UNCX
O24312,DIAB_UNCX
O24313,DIAB_UNCX
O24319,DIAB_UNCX
O2432,DIAB_UNCX
O2433,DIAB_UNCX
O24410,DIAB_UNCX
O24414,DIAB_UNCX
O24415,DIAB_UNCX
O24419,DIAB_UNCX
O24420,DIAB_UNCX
O24424,DIAB_UNCX
O24425,DIAB_UNCX
O24429,DIAB_UNCX
O24430,DIAB_UNCX
O24434,DIAB_UNCX
O24435,DIAB_UNCX
O24439,DIAB_UNCX
O24811,DIAB_UNCX
O24812,DIAB_UNCX
O24813,DIAB_UNCX
O24819,DIAB_UNCX
O2482,DIAB_UNCX
O2483,DIAB_UNCX
O24911,DIAB_UNCX
O24912,DIAB_UNCX
O24913,DIAB_UNCX
O24919,DIAB_UNCX
O2492,DIAB_UNCX
O2493,DIAB_UNCX
O2510,WGHTLOSS
O2511,WGHTLOSS
O2512,WGHTLOSS
O2513,WGHTLOSS
O252,WGHTLOSS
O253,WGHTLOSS
O29121,HF
O29122,HF
O29123,HF
O29129,HF
O905,THYROID_OTH
O98711,AIDS
O98712,AIDS
O98713,AIDS
O98719,AIDS
O9872,AIDS
O9873,AIDS
O99011,ANEMDEF
O99012,ANEMDEF
O99013,ANEMDEF
O99019,ANEMDEF
O99111,COAG
O99112,COAG
O99113,COAG
O99119,COAG
O9912,COAG
O9913,COAG
O99210,OBESE
O99211,OBESE
O99212,OBESE
O99213,OBESE
O99214,OBESE
O99215,OBESE
O99310,ALCOHOL
O99311,ALCOHOL
O99312,ALCOHOL
O99313,ALCOHOL
O99314,ALCOHOL
O99315,ALCOHOL
O99320,DRUG_ABUSE
O99321,DRUG_ABUSE
O99322,DRUG_ABUSE
O99323,DRUG_ABUSE
O99324,DRUG_ABUSE
O99325,DRUG_ABUSE
O99350,NEURO_OTH
O99351,NEURO_OTH
O99352,NEURO_OTH
O99353,NEURO_OTH
O99354,NEURO_OTH
O99355,NEURO_OTH
P9160,NEURO_OTH
P9161,NEURO_OTH
P9162,NEURO_OTH
P9163,NEURO_OTH
P91821,CBVD_SQLA
P91822,CBVD_SQLA
P91823,CBVD_SQLA
P91829,CBVD_SQLA
Q220,VALVE
Q221,VALVE
Q222,VALVE
Q223,VALVE
Q224,VALVE
Q225,VALVE
Q226,VALVE
Q228,VALVE
Q229,VALVE
Q230,VALVE
Q231,VALVE
Q232,VALVE
Q233,VALVE
Q234,VALVE
Q238,VALVE
Q2381,VALVE
Q2382,VALVE
Q2388,VALVE
Q239,VALVE
R532,PARALYSIS
R561,NEURO_SEIZ
R569,NEURO_SEIZ
R570,HF
R634,WGHTLOSS
R64,WGHTLOSS
R939,OBESE
T8201XA,VALVE
T8201XD,VALVE
T8201XS,VALVE
T8202XA,VALVE
T8202XD,VALVE
T8202XS,VALVE
T8203XA,VALVE
T8203XD,VALVE
T8203XS,VALVE
T8209XA,VALVE
T8209XD,VALVE
T8209XS,VALVE
T82221A,VALVE
T82221D,VALVE
T82221S,VALVE
T82222A,VALVE
T82222D,VALVE
T82222S,VALVE
T82223A,VALVE
T82223D,VALVE
T82223S,VALVE
T82228A,VALVE
T82228D,VALVE
T82228S,VALVE
T826XXA,VALVE
T826XXD,VALVE
T826XXS,VALVE
Z21,AIDS
Z4901,RENLFL_SEV
Z4902,RENLFL_SEV
Z4931,RENLFL_SEV
Z4932,RENLFL_SEV
Z6830,OBESE
Z6831,OBESE
Z6832,OBESE
Z6833,OBESE
Z6834,OBESE
Z6835,OBESE
Z6836,OBESE
Z6837,OBESE
Z6838,OBESE
Z6839,OBESE
Z6841,OBESE
Z6842,OBESE
Z6843,OBESE
Z6844,OBESE
Z6845,OBESE
Z6854,OBESE
Z6855,OBESE
Z6856,OBESE
Z9115,RENLFL_SEV
Z91151,RENLFL_SEV
Z91158,RENLFL_SEV
Z940,RENLFL_SEV
Z944,LIVER_SEV
Z952,VALVE
Z953,VALVE
Z954,VALVE
Z95811,HF
Z95812,HF
Z95820,PERIVASC
Z95828,PERIVASC
Z992,RENLFL_SEV
